,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
1344,1344,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,14:30,Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior"
1345,1345,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,14:30,Veteran Men 40-49,Category B,CX Band 3 (Pre Sept 2023),"Senior, Vet 40-49"
1346,1346,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:15,Veteran Men 50+,Category B,CX Band 3 (Pre Sept 2023),"Vet 40-49, Vet 50-59"
1347,1347,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:15,Veteran Men 60+,Category B,CX Band 3 (Pre Sept 2023),"Vet 50-59, Vet 60+"
1348,1348,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,14:30,Junior Men,Category B,CX Band 5 (Pre Sept 2023),"Junior, Youth U16"
1349,1349,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,Veteran 60+ Female,Category B,CX Band 6 (Pre Sept 2023),Vet 60+
1350,1350,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,Veteran Women 50-59,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
1351,1351,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,Veteran Women 40-49,Category B,CX Band 5 (Pre Sept 2023),Vet 40-49
1352,1352,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,13:35,Women,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
1353,1353,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,13:35,Junior Women,Category B,CX Band 6 (Pre Sept 2023),"Junior, Youth U16"
1354,1354,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:30,U16 Boys,Category B,CX Band 3 (Pre Sept 2023),"Youth U14, Youth U16"
1355,1355,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:30,U16 Girls,Category B,CX Band 6 (Pre Sept 2023),"Youth U14, Youth U16"
1356,1356,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:30,U14 Boys,Category B,CX Band 3 (Pre Sept 2023),"Under 12, Youth U14"
1357,1357,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:30,U14 Girls,Category B,CX Band 4 (Pre Sept 2023),"Under 12, Youth U14"
1358,1358,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:45,U12,Under 12,,Under 12
1359,1359,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:20,U10,Under 12,,Under 12
1360,1360,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:00,U8s,Under 12,,Under 12
1361,1361,248027,Shimano Lazer WMCCL Round 3,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:00,U6s,Under 12,,Under 12
1363,1363,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,09:30,Under 10 Boys & Girls,Non-Ranking,,Under 12
1364,1364,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,09:50,Under 12 Boys & Girls,Under 12,,Under 12
1365,1365,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:36,Under 14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
1366,1366,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:36,Under 14 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U14
1367,1367,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:35,Under 16 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U16
1368,1368,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:35,Under 16 Boys,Category B,CX Band 3 (Pre Sept 2023),Youth U16
1369,1369,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:30,Junior Women,Category B,CX Band 6 (Pre Sept 2023),Junior
1370,1370,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:30,Senior Women,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
1371,1371,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:30,Veteran Women 40-49,Category B,CX Band 4 (Pre Sept 2023),Vet 40-49
1372,1372,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,Vet Women 50-59,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
1373,1373,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,14:45,Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Senior, Under 23"
1374,1374,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:20,Junior Male,Category B,CX Band 6 (Pre Sept 2023),Junior
1375,1375,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:20,Veteran Men 40-49,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
1376,1376,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,13:45,Veteran Men 50-59,Category B,CX Band 3 (Pre Sept 2023),"Vet 50-59, Vet 60+"
1377,1377,248036,Cotswold Veldrijden - Miche Wessex Cyclo-cross Round 2,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,Veteran Men 60+,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
1379,1379,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Female Junior,MTB Regional B,MTB DH Regional B,"12 and under, Junior, Juvenile, Youth"
1380,1380,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Female Master,MTB Regional B,MTB DH Regional B,"G/Vet, Master, Veteran"
1381,1381,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Female Senior,MTB Regional B,MTB DH Regional B,Senior
1382,1382,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Grand Veteran,MTB Regional B,MTB DH Regional B,G/Vet
1383,1383,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Hardtail,Non-Ranking,,
1384,1384,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Junior,MTB Regional B,MTB DH Regional B,Junior
1385,1385,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Juvenile,MTB Regional B,MTB DH Regional B,Juvenile
1386,1386,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Master,MTB Regional B,MTB DH Regional B,Master
1387,1387,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Pro Am,MTB Regional B,MTB DH Regional B,"Elite, Expert, Master, Veteran"
1388,1388,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Rippers,Non-Ranking,,12 and under
1389,1389,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Senior,MTB Regional B,MTB DH Regional B,Senior
1390,1390,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Veteran,MTB Regional B,MTB DH Regional B,Veteran
1391,1391,248372,MIJ FOREST OF DEAN - FREEDOM AT LAST,19/09/21,Sun,MTB DH,19 Sep 21,08:00,Youth,MTB Regional B,MTB DH Regional B,Youth
1393,1393,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U8 Girls,Under 12,,Under 12
1394,1394,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,09:30,U8 Boys,Under 12,,Under 12
1395,1395,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U10 Girls,Under 12,,Under 12
1396,1396,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U10 Boys,Under 12,,Under 12
1397,1397,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U12 Girls,Under 12,,Under 12
1398,1398,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,09:50,U12 Boys,Under 12,,Under 12
1399,1399,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
1400,1400,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U14 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U14
1401,1401,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U16 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U16
1402,1402,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,U16 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U16
1403,1403,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,10:20,Junior Men,Category B,CX Band 4 (Pre Sept 2023),Junior
1404,1404,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,14:50,Senior/Open Men,Category B,CX Band 3 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran"
1405,1405,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,13:50,V40-49 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
1406,1406,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,11:30,V50-59 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
1407,1407,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,V60 Men,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
1408,1408,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,12:30,Women,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
1409,1409,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,V40-49 Women,Category B,CX Band 4 (Pre Sept 2023),Vet 40-49
1410,1410,248563,Challenge Tires London and South East CX League - Round 01,19/09/21,Sun,Cyclo-Cross,19 Sep 21,01:00,V50-59 Women,Category B,CX Band 4 (Pre Sept 2023),Vet 50-59
1412,1412,248945,Stockport City Cross (Cancelled),19/09/21,Sun,Town Centre Crit,19 Sep 21,10:30,Youth,Regional C,,
1413,1413,248945,Stockport City Cross (Cancelled),19/09/21,Sun,Town Centre Crit,19 Sep 21,14:00,Female,Regional C,,
1414,1414,248945,Stockport City Cross (Cancelled),19/09/21,Sun,Town Centre Crit,19 Sep 21,15:00,Male,Regional C,,
1416,1416,249484,One Hull of a Circuit Race - Round 2,19/09/21,Sun,Closed Circuit,19 Sep 21,12:05,4th category only,Regional C+,Band 5,4th
1417,1417,249484,One Hull of a Circuit Race - Round 2,19/09/21,Sun,Closed Circuit,19 Sep 21,13:00,2/3/4 Masters 40+,Regional Masters C+,Band 5,"2nd, 3rd, 4th"
1418,1418,249484,One Hull of a Circuit Race - Round 2,19/09/21,Sun,Closed Circuit,19 Sep 21,13:50,Womens 34,Regional B,Band 5 (<10 Entrants),"3rd, 4th"
1419,1419,249484,One Hull of a Circuit Race - Round 2,19/09/21,Sun,Closed Circuit,19 Sep 21,14:40,Mens Elite/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
1421,1421,238314,Reading Track League 2021 #18,20/09/21,Mon,Track League,20 Sep 21,19:00,"A and B League, Ladies - Adults, Juniors and U16s",Regional C,,"1st, 2nd, 3rd, 4th, A, Elite"
1422,1422,238314,Reading Track League 2021 #18,20/09/21,Mon,Track League,20 Sep 21,19:00,C League - U14 and U16,Youth Only,,"A, B"
1423,1423,238314,Reading Track League 2021 #18,20/09/21,Mon,Track League,20 Sep 21,19:00,"D League - U8, U10 and U12",Youth Only,,"C, D, E"
1425,1425,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 1 Group 3 - 12 Lap Win and Out,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1426,1426,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 2 Group 2 - 20 Lap Win and Out,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1427,1427,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 3 Group 1 - 30 Lap Win and Out,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1428,1428,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 4 - SPRINT - Heat 1,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1429,1429,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 4 - SPRINT - Heat 2,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1430,1430,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 4 - SPRINT - Heat 3,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1431,1431,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 4 - SPRINT - Heat 4,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1432,1432,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 5 Group 3 - 10 lap COURSES DES PRIMES,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1433,1433,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 6 Group 2 - 12 lap COURSES DES PRIMES,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1434,1434,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 7 Group 1 - 16 Lap COURSES DES PRIMES,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1435,1435,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 8 Sprinters – 500m Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1436,1436,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 9 Group 3 – Unknown Distance Points Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1437,1437,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 10 Group 2 – Unknown Distance Points Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1438,1438,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 11 Group 1 – Unknown Distance Points Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1439,1439,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 12 - SPRINT - Heat 1,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1440,1440,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 12 - SPRINT - Heat 2,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1441,1441,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 12 - SPRINT - Heat 3,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1442,1442,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 13 Group 3 - Elimination Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1443,1443,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Event 14 Group 2 - Elimination Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
1444,1444,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Event 15 Group 1 - Elimination Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
1445,1445,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 16 Sprinters – 500m Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1446,1446,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 17 Group 3 - Scratch 20 Laps,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1447,1447,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 18 Group 2 - Scratch 26 Laps,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1448,1448,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,01:00,Event 19 Group 1 -Scratch 64 Laps,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1449,1449,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Junior Entry,Regional C,,Junior
1450,1450,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Masters entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
1451,1451,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Sprinters Group,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
1452,1452,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
1453,1453,246769,Monday Night Track League Round 3,20/09/21,Mon,Track League,20 Sep 21,19:00,Senior Entry (2/3/4/W/V),Regional C,,"2nd, 3rd, 4th"
1455,1455,247316,DAYTL 2021 Event 1,20/09/21,Mon,Track League,20 Sep 21,19:30,Event 1,Youth Only,,"A, B"
1457,1457,246987,Velo29 Croft Late Summer Series Round 3 of 4,21/09/21,Tue,Closed Circuit,21 Sep 21,18:00,Female Races,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
1458,1458,246987,Velo29 Croft Late Summer Series Round 3 of 4,21/09/21,Tue,Closed Circuit,21 Sep 21,18:30,E/1/2/3/4,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
1460,1460,237679,Middlesbrough Track League 2021 Meeting 16 (Cancelled),22/09/21,Wed,Track League,22 Sep 21,19:00,Senior entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1461,1461,237679,Middlesbrough Track League 2021 Meeting 16 (Cancelled),22/09/21,Wed,Track League,22 Sep 21,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
1463,1463,238922,Azeus Convene Track League - Round 25,22/09/21,Wed,Track League,22 Sep 21,18:00,Youth,Youth Only,,"A, B, C, D, E, N/A"
1464,1464,238922,Azeus Convene Track League - Round 25,22/09/21,Wed,Track League,22 Sep 21,19:00,Senior,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1466,1466,243742,North Wales Go Ride Racing MTB Event,22/09/21,Wed,MTB XC,22 Sep 21,18:00,U12,Go-Ride Racing,,
1467,1467,243742,North Wales Go Ride Racing MTB Event,22/09/21,Wed,MTB XC,22 Sep 21,18:00,U14,Go-Ride Racing,,Juvenile
1468,1468,243742,North Wales Go Ride Racing MTB Event,22/09/21,Wed,MTB XC,22 Sep 21,18:00,U16,Go-Ride Racing,,Youth
1470,1470,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Senior Men,Category C,CX Band 4 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
1471,1471,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Junior Male,Category C,CX Band 4 (Pre Sept 2023),Junior
1472,1472,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,19:40,Vet 40+ Male,Category C,CX Band 4 (Pre Sept 2023),Vet 40-49
1473,1473,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,18:50,Vet 50+ Male,Category C,CX Band 4 (Pre Sept 2023),Vet 50-59
1474,1474,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Veteran Men 60+,Category C,CX Band 6 (Pre Sept 2023),Vet 60+
1475,1475,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Senior Women,Category C,CX Band 6 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
1476,1476,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Junior Women,Category C,CX Band 6 (Pre Sept 2023),Junior
1477,1477,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Veteran Women 40-49,Category C,CX Band 6 (Pre Sept 2023),Vet 40-49
1478,1478,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Veteran Women 50-59,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
1479,1479,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,Veteran Women 60+,Category B,CX Band 3 (Pre Sept 2023),Vet 60+
1480,1480,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,U16 Boys,Category C,CX Band 5 (Pre Sept 2023),Youth U16
1481,1481,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,U16 Girls,Category C,CX Band 6 (Pre Sept 2023),Youth U16
1482,1482,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,U14 Boys,Category C,CX Band 5 (Pre Sept 2023),Youth U14
1483,1483,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,01:00,U14 Girls,Category C,CX Band 6 (Pre Sept 2023),Youth U14
1484,1484,247700,Vive le Velo Nocturne Cross Series 2021 Event 2,22/09/21,Wed,Cyclo-Cross,22 Sep 21,18:30,Under 12s,Under 12,,Under 12
1486,1486,252519,Maldegem 1.12b,22/09/21,Wed,Road,22 Sep 21,01:00,Elite Men,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
1488,1488,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior 10 Lap Points Race- 4850M,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1489,1489,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior 10 Lap Scratch- 4850M,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1490,1490,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior 15 Lap Scratch- 7275M,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1491,1491,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior A Elimination- 3395m,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1492,1492,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior B Elimination- 3880m,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1493,1493,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Senior Block Handicap- 3880M,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
1494,1494,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth 3 Lap Handicap,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
1495,1495,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth Age Group Sprints- Heat 1,Youth Only,,"A, B, C, D, E, N/A"
1496,1496,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth Age Group Sprints- Heat 2,Youth Only,,"A, B, C, D, E, N/A"
1497,1497,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth Age Group Sprints- Heat 3,Youth Only,,"A, B, C, D, E, N/A"
1498,1498,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth Flying 200m,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
1499,1499,244857,Quibell Track Open Bonus Rd 4,24/09/21,Fri,Track,24 Sep 21,01:00,Youth Italian Pursuit,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
