,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
537,537,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Senior Women,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
538,538,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Junior Women,Category B,CX Band 5 (Pre Sept 2023),Junior
539,539,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Veteran Women 40-49,Category B,CX Band 4 (Pre Sept 2023),Vet 40-49
540,540,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Veteran Women 50-59,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
541,541,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Veteran Women 60+,Category B,CX Band 3 (Pre Sept 2023),Vet 60+
542,542,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:45,Veteran Men 50-59,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
543,543,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:45,Veteran Men 60+,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
544,544,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,14:45,Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
545,545,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,14:45,Junior Men,Category B,CX Band 4 (Pre Sept 2023),Junior
546,546,271569,Yorkshire Cyclo-Cross Championships Round 6,13/11/22,Sun,Cyclo-Cross,13 Nov 22,14:45,Veteran Men 40-49,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
548,548,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Junior Men,Category B,CX Band 6 (Pre Sept 2023),Junior
549,549,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Under 14 Boys,Category B,CX Band 5 (Pre Sept 2023),Youth U14
550,550,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Under 14 Girls,Category B,CX Band 6 (Pre Sept 2023),Youth U14
551,551,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Under 16 Girls,Category B,CX Band 6 (Pre Sept 2023),Youth U16
552,552,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Vet 40-49 Women,Category B,CX Band 6 (Pre Sept 2023),Vet 40-49
553,553,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Vet 50-59 Women,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
554,554,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Vet 60+ Men,Category B,CX Band 5 (Pre Sept 2023),Vet 60+
555,555,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Vet 60+ Women,Category B,CX Band 6 (Pre Sept 2023),Vet 60+
556,556,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:30,"Under 12 Boys & Girls, Under 10 Boys & Girls, Under 8 Boys & Girls",Under 12,,Under 12
557,557,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Senior Women,Category B,CX Band 4 (Pre Sept 2023),"Junior, Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
558,558,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,14:35,Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
559,559,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:20,Vet 40-49 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
560,560,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,10:10,Vet 50-59 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
561,561,271864,East Kent Cyclo Cross League Round 3 #GrandPrixAlexPaton,13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:20,Under 16 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U16
563,563,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,10:30,Under 8 Female,Under 12,,Under 12
564,564,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,10:30,Under 8 Male,Under 12,,Under 12
565,565,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:00,Under 10 Female,Under 12,,Under 12
566,566,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:00,Under 10 Male,Under 12,,Under 12
567,567,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:00,Under 12 Female,Under 12,,Under 12
568,568,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:00,Under 12 Male,Under 12,,Under 12
569,569,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Novice,Non-Ranking,,
570,570,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Youth Under 14 Female,Category B,CX Band 6 (Pre Sept 2023),Youth U14
571,571,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Youth Under 14 Male,Category B,CX Band 4 (Pre Sept 2023),Youth U14
572,572,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Youth Under 16 Female,Category B,CX Band 5 (Pre Sept 2023),Youth U16
573,573,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,12:00,Youth Under 16 Male,Category B,CX Band 5 (Pre Sept 2023),Youth U16
574,574,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Junior Female,Category B,CX Band 3 (Pre Sept 2023),Junior
575,575,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Junior Male,Category B,CX Band 5 (Pre Sept 2023),Junior
576,576,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Senior Men,Category B,CX Band 3 (Pre Sept 2023),Senior
577,577,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Senior Women,Category B,CX Band 4 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
578,578,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 40-49 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
579,579,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 40-49 Women,Category B,CX Band 6 (Pre Sept 2023),Vet 40-49
580,580,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 50-59 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
581,581,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 50-59 Women,Category B,CX Band 6 (Pre Sept 2023),Vet 50-59
582,582,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 60+ Men,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
583,583,269284,"SWCX Round 4, Escot Superprestige",13/11/22,Sun,Cyclo-Cross,13 Nov 22,13:30,Veteran 60+ Women,Category B,CX Band 6 (Pre Sept 2023),Vet 60+
585,585,273039,Muddy Monsters North Cambs - Velouse Flyers,13/11/22,Sun,Cyclo-Cross,13 Nov 22,11:00,Velouse Flyers Go-Ride Racing,Go-Ride Racing,,
587,587,275116,Cyclo-cross Beekse Bergen - Provincie Noord-Brabant (Men & Women Junior) (UCI/C2),13/11/22,Sun,Cyclo-Cross,13 Nov 22,09:00,Junior Women,International,CX Band 3 (Pre Sept 2023),Junior
589,589,270198,DAYTL 2022 Event 12,14/11/22,Mon,Track League,14 Nov 22,20:00,Event 1,Youth Only,,"A, B"
591,591,268398,Derby Arena Track League Autumn 2022 #9,15/11/22,Tue,Track League,15 Nov 22,19:00,Group 1,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
592,592,268398,Derby Arena Track League Autumn 2022 #9,15/11/22,Tue,Track League,15 Nov 22,19:00,Group 2,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
593,593,268398,Derby Arena Track League Autumn 2022 #9,15/11/22,Tue,Track League,15 Nov 22,19:00,Group 3,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
594,594,268398,Derby Arena Track League Autumn 2022 #9,15/11/22,Tue,Track League,15 Nov 22,19:00,Group 4,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
596,596,268867,Full Gas Winter Track League Event #6,15/11/22,Tue,Track League,15 Nov 22,19:00,C Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
597,597,268867,Full Gas Winter Track League Event #6,15/11/22,Tue,Track League,15 Nov 22,19:00,B Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
599,599,271346,Newport Track League 2022 #5,15/11/22,Tue,Track League,15 Nov 22,19:00,A League,Regional C,,"1st, 2nd, 3rd, A, Elite, Junior"
600,600,271346,Newport Track League 2022 #5,15/11/22,Tue,Track League,15 Nov 22,19:00,B League,Regional C,,"A, B, C"
601,601,271346,Newport Track League 2022 #5,15/11/22,Tue,Track League,15 Nov 22,19:00,Masters League (30+),Regional C,,"1st, 2nd, 3rd, 4th, Elite"
603,603,275117,2022-2023 UCI Cyclo-cross World Cup Beekse Bergen - Provincie Noord-Brabant (UCI/CDM),15/11/22,Tue,Cyclo-Cross,15 Nov 22,09:00,Elite Men,International,CX Band 2 (Pre Sept 2023),"Junior, Senior"
604,604,275117,2022-2023 UCI Cyclo-cross World Cup Beekse Bergen - Provincie Noord-Brabant (UCI/CDM),15/11/22,Tue,Cyclo-Cross,15 Nov 22,09:00,Elite Women,International,CX Band 2 (Pre Sept 2023),"Junior, Senior"
606,606,275911,Lotto Zesdaagse Vlaanderen-Gent (UCI/CL1),20/11/22,Tue,Track,15 Nov 22,09:00,Men Elite - Madison,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
607,607,275911,Lotto Zesdaagse Vlaanderen-Gent (UCI/CL1),20/11/22,Tue,Track,15 Nov 22,09:00,U23 Men - Madison,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
609,609,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,.,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
610,610,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,.,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
611,611,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,.,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
612,612,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Female A Sprint (National Sprinters League Final),Regional C,,"1st, 2nd, 3rd, 4th, A, Elite"
613,613,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male B Sprint Final,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
614,614,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male Endurance - 10km Points,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
615,615,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male Endurance - 10km Scratch,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
616,616,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male Endurance - Elimination,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
617,617,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male Endurance - Unknown Distance,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
618,618,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Women's Endurance - 7.5km Scratch,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
619,619,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Women's Endurance - 8.75km Points,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
620,620,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Women's Endurance - Elimination,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
621,621,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Women's Endurance - Unknown Distance (3km),Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
622,622,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Male A Sprint - National Sprinters League Final,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite"
623,623,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Female Endurance - 15km Newport GP Scratch (National Hard Track Endurance League),Regional C+,Band 4,"1st, 2nd, 3rd, 4th, Elite"
624,624,263678,Newport GP 2022,19/11/22,Sat,Track,19 Nov 22,09:00,Final - 25km Newport GP Scratch (National Hard Track Endurance League),Regional C+,Band 4,"1st, 2nd, 3rd, 4th, Elite"
626,626,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Junior Men,Category B,CX Band 4 (Pre Sept 2023),Junior
627,627,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Junior Women,Category B,CX Band 6 (Pre Sept 2023),Junior
628,628,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Vet 40-49 Women,Category B,CX Band 6 (Pre Sept 2023),Vet 40-49
629,629,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Vet 50-59 Women,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
630,630,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Vet 60+ Men,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
631,631,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,10:00,Race 1 - Under 9s,Under 12,,Under 12
632,632,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,10:25,Race 2 - Under 12s,Under 12,,Under 12
633,633,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,11:25,Race 3 - Youth Under 14 Boys,Category B,CX Band 3 (Pre Sept 2023),Youth U14
634,634,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,11:25,Race 3 - Youth Under 14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
635,635,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,11:25,Race 3 - Youth Under 16 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U16
636,636,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,11:25,Race 3 - Youth Under 16 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U16
637,637,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,12:25,Race 4 - Veteran Men 40+,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
638,638,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,12:25,Race 4 - Veteran Men 50+,Category B,CX Band 3 (Pre Sept 2023),"Vet 50-59, Vet 60+"
639,639,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,13:35,Race 5 - Women,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
640,640,269294,Forme Notts & Derby - Broxtowe,19/11/22,Sat,Cyclo-Cross,19 Nov 22,14:45,Race 6 - Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
642,642,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,13:47,Under 14 Girls Trophy,Category A,CX Band 4 (Pre Sept 2023),Youth U14
643,643,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,14:30,Under 14 Boys Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U14
644,644,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,13:45,Under 16 Girls Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U16
645,645,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,15:15,Under 16 Boys Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U16
646,646,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,20 Nov 22,11:15,Junior Women's Trophy,Category A,CX Band 4 (Pre Sept 2023),Junior
647,647,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,20 Nov 22,13:00,Senior / U23s Women's Trophy,Category A,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59"
648,648,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,12:00,Veteran 40-49 Women Trophy,Category A,CX Band 5 (Pre Sept 2023),"Vet 40-49, Vet 50-59, Vet 60+"
649,649,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Vet 50-59 Women Trophy,Category A,CX Band 4 (Pre Sept 2023),Vet 50-59
650,650,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Vet 60+ Women Trophy,Category A,CX Band 6 (Pre Sept 2023),Vet 60+
651,651,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,20 Nov 22,10:00,Junior Men's Trophy,Category A,CX Band 3 (Pre Sept 2023),Junior
652,652,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,20 Nov 22,14:45,Senior / U23 Men's Trophy,Category A,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59"
653,653,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,11:00,Veteran Men 40-49 Trophy,Category A,CX Band 3 (Pre Sept 2023),Vet 40-49
654,654,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,09:45,Veteran Men 50-59 Trophy,Category A,CX Band 3 (Pre Sept 2023),Vet 50-59
655,655,269538,British Cycling Cyclo-Cross National Trophy Series 2022/23 Round 4,20/11/22,Sat,Cyclo-Cross,19 Nov 22,09:47,Veteran Men 60+ Trophy,Category A,CX Band 4 (Pre Sept 2023),Vet 60+
657,657,272090,Andover International Supercross,19/11/22,Sat,Cyclo-Cross,19 Nov 22,10:30,Junior Men,International,CX Band 3 (Pre Sept 2023),Junior
658,658,272090,Andover International Supercross,19/11/22,Sat,Cyclo-Cross,19 Nov 22,11:30,Junior Women,International,CX Band 4 (Pre Sept 2023),Junior
659,659,272090,Andover International Supercross,19/11/22,Sat,Cyclo-Cross,19 Nov 22,13:30,Elite & U23 Women,International,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
660,660,272090,Andover International Supercross,19/11/22,Sat,Cyclo-Cross,19 Nov 22,14:45,Elite & U23 Men,International,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran"
662,662,272923,Muddy Monsters Round 1 - Welwyn Wheelers,19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Muddy Monsters Round 1,Go-Ride Racing,,
664,664,276218,Telenet Superprestige Merksplas (UCI/C1),19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Elite Men,International,CX Band 2 (Pre Sept 2023),"Junior, Senior"
665,665,276218,Telenet Superprestige Merksplas (UCI/C1),19/11/22,Sat,Cyclo-Cross,19 Nov 22,09:00,Elite Women,International,CX Band 2 (Pre Sept 2023),"Junior, Senior"
667,667,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,Under 6 Boys,Under 12,,Under 12
668,668,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,Under 6 Girls,Under 12,,Under 12
669,669,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,Under 8 Boys,Under 12,,Under 12
670,670,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,Under 8 Girls,Under 12,,Under 12
671,671,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:50,Under 10 Boys,Under 12,,Under 12
672,672,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:50,Under 10 Girls,Under 12,,Under 12
673,673,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,10:15,Under 12 Boys,Under 12,,Under 12
674,674,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,10:15,Under 12 Girls,Under 12,,Under 12
675,675,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,11:15,Under 14 Boys,Category B,,Youth U14
676,676,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,11:15,Under 14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
677,677,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,11:15,Under 16 Boys,Category B,CX Band 5 (Pre Sept 2023),Youth U16
678,678,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,11:15,Under 16 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U16
679,679,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,12:30,Junior Women,Category B,CX Band 6 (Pre Sept 2023),Junior
680,680,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,12:30,Senior Women,Category B,CX Band 4 (Pre Sept 2023),Senior
681,681,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,12:30,Vet 40-49 Women,Category B,CX Band 5 (Pre Sept 2023),Vet 40-49
682,682,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,12:30,Vet 50-59 Women,Category B,CX Band 6 (Pre Sept 2023),Vet 50-59
683,683,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,12:30,Vet Women 60+,Category B,CX Band 6 (Pre Sept 2023),Vet 60+
684,684,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,13:30,Junior Men,Category B,CX Band 5 (Pre Sept 2023),Junior
685,685,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,13:30,Senior Men,Category B,CX Band 3 (Pre Sept 2023),Senior
686,686,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,13:30,Vet 40-49 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
687,687,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,13:30,Vet 50-59 Men,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
688,688,267234,Welsh cyclo cross league round 6 (Cancelled),20/11/22,Sun,Cyclo-Cross,20 Nov 22,13:30,Vet 60+ Men,Category B,CX Band 4 (Pre Sept 2023),Vet 60+
690,690,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,U10 Boys,Go-Cross,,Under 12
691,691,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:30,U10 Girls,Go-Cross,,Under 12
692,692,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:32,U8 Boys,Go-Cross,,Under 12
693,693,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:32,U8 Girls,Go-Cross,,Under 12
694,694,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:50,U12 Boys,Go-Cross,,Under 12
695,695,267771,CCXL Round 9 - RAF Halton,20/11/22,Sun,Cyclo-Cross,20 Nov 22,09:50,U12 Girls,Go-Cross,,Under 12
